,Ticker,Position,Date,Company Name,SEC filings,GICS Sector,GICS Sub-Industry,Headquarters Location,Date first added,CIK,Founded,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume,Daily return,1-week (5-day) moving average daily return,Rolling cumulative sum of volume,Daily P&L,Cumulative Daily P&L,Cumulative Daily Portfolio P&L
2,AAP,3000.0,2020-08-14,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,154.59713745117188,0.0,155.23048671020265,151.138040658804,151.138040658804,0.0,1130300.0,10.597684796399475,2.4538985280133527,131511064860.0,31793.054389198427,182840.51964372004,118083.83105086304
0,A,1000.0,2020-08-17,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,96.50082397460938,0.0,97.65871326676903,96.08516501936411,96.65916413101795,0.0,1989300.0,-0.37930330545718965,0.8199533021199171,133396615640.0,-379.30330545718965,-16342.730350456455,117704.52774540585
1,AAL,2000.0,2020-08-17,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,12.619999885559082,0.0,13.380000114440918,12.609999656677246,13.319999694824219,0.0,56206600.0,-0.8692239157576565,0.5513814724836441,133452822240.0,-1738.4478315153128,-50531.70937937306,115966.07991389054
2,AAP,3000.0,2020-08-17,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,156.87718200683594,0.0,157.34488621249835,154.9089051254357,155.98074275096272,0.0,2043400.0,11.430838623568345,2.6033874321048445,133454865640.0,34292.515870705036,217133.03551442508,150258.59578459559
0,A,1000.0,2020-08-18,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,96.84718322753906,0.0,97.68838450950213,96.10494546984819,96.6987341659143,0.0,2008700.0,-0.3785396539548991,0.835706870969747,135560971520.0,-378.5396539548991,-16721.270004411355,149880.05613064067
1,AAL,2000.0,2020-08-18,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,12.600000381469727,0.0,12.880000114440918,12.510000228881836,12.600000381469727,0.0,33322300.0,-0.8698981223659704,0.5673147815787549,135594293820.0,-1739.7962447319408,-52271.505624105004,148140.25988590874
2,AAP,3000.0,2020-08-18,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,158.67984008789062,0.0,166.13393749453033,155.6299865069009,166.13393749453033,0.0,2563500.0,11.593637720936435,2.654760111064209,135596857320.0,34780.91316280931,251913.94867723438,182921.17304871805
0,A,1000.0,2020-08-19,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,96.94615936279297,0.0,98.37125845907818,93.55165794070479,94.24441780159184,0.0,2830800.0,-0.38858545470747635,0.872822244538803,137580155316.0,-388.58545470747634,-17109.855459118833,182532.58759401058
1,AAL,2000.0,2020-08-19,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,12.680000305175781,0.0,13.4399995803833,12.579999923706055,12.649999618530273,0.0,59266500.0,-0.869205748958816,0.6081406650383719,137639421816.0,-1738.411497917632,-54009.917122022634,180794.17609609294
2,AAP,3000.0,2020-08-19,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,156.6920623779297,0.0,159.64447059221152,154.86019964028407,158.99162937291342,0.0,1289500.0,11.357417871194404,2.656203788504827,137640711316.0,34072.25361358321,285986.2022908176,214866.42970967616
0,A,1000.0,2020-08-20,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,96.76802062988281,0.0,97.15398370468633,96.11485525345908,96.38205755507929,0.0,1428300.0,-0.38358986192225664,0.8648717804488724,139845770020.0,-383.58986192225666,-17493.44532104109,214482.8398477539
1,AAL,2000.0,2020-08-20,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,12.5,0.0,12.670000076293945,12.260000228881836,12.380000114440918,0.0,41956600.0,-0.8708250936762482,0.6001443078149526,139887726620.0,-1741.6501873524962,-55751.56730937513,212741.1896604014
2,AAP,3000.0,2020-08-20,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,153.40838623046875,0.0,155.92232113415406,153.038112253538,155.2207572136813,0.0,1080200.0,11.2726708984375,2.624699347803321,139888806820.0,33818.0126953125,319804.2149861301,246559.2023557139
0,A,1000.0,2020-08-21,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,97.28264617919922,0.0,97.30243586680663,96.2632998322182,96.85709616651675,0.0,1269300.0,-0.38015536571425074,0.87560177469891,141950665784.0,-380.15536571425076,-17873.60068675534,246179.04698999965
1,AAL,2000.0,2020-08-21,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,12.15999984741211,0.0,12.630000114440918,12.09000015258789,12.4399995803833,0.0,35822900.0,-0.8750034016857147,0.6153641270755085,141986488684.0,-1750.0068033714294,-57501.57411274656,244429.04018662823
2,AAP,3000.0,2020-08-21,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,152.11244201660156,0.0,154.26585638342678,151.58627651083586,153.0283735155756,0.0,697100.0,11.509247033335624,2.6958457165937766,141987185784.0,34527.741100006875,354331.9560861369,278956.7812866351
0,A,1000.0,2020-08-24,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,96.58987426757812,0.0,98.1832119617976,96.13463600500585,97.75766200215327,0.0,1154500.0,-0.3839087453892532,0.8875652390577875,144381119462.0,-383.90874538925317,-18257.509432144594,278572.87254124583
1,AAL,2000.0,2020-08-24,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,13.4399995803833,0.0,13.479999542236328,12.270000457763672,12.4399995803833,0.0,102685700.0,-0.8608549842072355,0.6336483775454083,144483805162.0,-1721.709968414471,-59223.28408116103,276851.1625728314
2,AAP,3000.0,2020-08-24,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,153.11605834960938,0.0,153.9248060223068,150.56315439901027,152.96015195939142,0.0,636500.0,10.392564220991039,2.490680350696862,144484441662.0,31177.692662973117,385509.64874911006,308028.8552358045
0,A,1000.0,2020-08-25,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,97.32221984863281,0.0,97.63891523525639,96.55029371982181,96.85709048800501,0.0,1061300.0,-0.3728620472488947,0.8331535907070149,147023168800.0,-372.8620472488947,-18630.37147939349,307655.99318855564
1,AAL,2000.0,2020-08-25,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,13.140000343322754,0.0,14.020000457763672,12.770000457763672,13.6899995803833,0.0,79053400.0,-0.864984580461074,0.5784143521485969,147102222200.0,-1729.969160922148,-60953.25324208318,305926.0240276335
2,AAP,3000.0,2020-08-25,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,152.06370544433594,0.0,153.23297358047753,150.01748992310087,153.23297358047753,0.0,525200.0,10.572580020639718,2.4733606207864605,147102747400.0,31717.740061919154,417227.3888110292,337643.7640895526
0,A,1000.0,2020-08-26,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,98.3019790649414,0.0,98.69784074719297,97.03522772208323,97.16387955988073,0.0,1072300.0,-0.37381858082541053,0.8454029097449738,149280615167.0,-373.81858082541055,-19004.190060218898,337269.9455087272
1,AAL,2000.0,2020-08-26,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,12.789999961853027,0.0,13.149999618530273,12.699999809265137,13.109999656677246,0.0,44056800.0,-0.8698907175266172,0.5892009907411949,149324671967.0,-1739.7814350532344,-62693.03467713641,335530.164073674
2,AAP,3000.0,2020-08-26,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,152.4729461669922,0.0,153.5447839480766,151.469323002909,151.78113576397018,0.0,575600.0,10.92126244110651,2.5525511030957504,149325247567.0,32763.78732331953,449991.17613434873,368293.95139699354
0,A,1000.0,2020-08-27,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,97.99517822265625,0.0,98.62856141818332,96.55028956038389,98.16342452716027,0.0,1236900.0,-0.3803834645609276,0.8892764082764921,151596554492.0,-380.38346456092756,-19384.573524779826,367913.56793243263
1,AAL,2000.0,2020-08-27,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,13.279999732971191,0.0,14.260000228881836,13.119999885559082,13.430000305175781,0.0,108835700.0,-0.8644831309679594,0.6323498175010795,151705390192.0,-1728.9662619359187,-64422.00093907233,366184.6016704967
2,AAP,3000.0,2020-08-27,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,150.75804138183594,0.0,152.93093296353962,150.58264296253074,152.93093296353962,0.0,473200.0,10.35226238051333,2.469050802931077,151705863392.0,31056.787141539993,481047.9632758887,397241.38881203666
0,A,1000.0,2020-08-28,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,98.86608123779297,0.0,98.89576954315532,97.52015602485257,97.97539432475392,0.0,866000.0,-0.37428929844612574,0.8444535129815127,154160147960.0,-374.2892984461257,-19758.86282322595,396867.0995135905
1,AAL,2000.0,2020-08-28,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,13.59000015258789,0.0,13.630000114440918,13.229999542236328,13.59000015258789,0.0,54516400.0,-0.8625413288112311,0.5806626404905672,154214664360.0,-1725.0826576224622,-66147.08359669479,395142.01685596805
2,AAP,3000.0,2020-08-28,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,150.80673217773438,0.0,151.60572630053238,149.2087290640886,151.40111220056875,0.0,611600.0,10.096889660374053,2.388803735111607,154215275960.0,30290.66898112216,511338.63225701085,425432.6858370902
0,A,1000.0,2020-08-31,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,99.38069915771484,0.0,99.99428517204002,98.71763514976541,98.866084231506,0.0,1076900.0,-0.3725655052585703,0.8523059152279545,156474272431.0,-372.5655052585703,-20131.428328484522,425060.1203318316
1,AAL,2000.0,2020-08-31,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,13.050000190734863,0.0,13.739999771118164,13.050000190734863,13.600000381469727,0.0,45917200.0,-0.8686867741791108,0.5908893591404312,156520189631.0,-1737.3735483582216,-67884.45714505302,423322.7467834734
2,AAP,3000.0,2020-08-31,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,152.3072967529297,0.0,154.6750783752398,147.63020955033411,150.80673877140566,0.0,1242100.0,10.67105705186607,2.5129063418692725,156521431731.0,32013.17115559821,543351.803412609,455335.9179390716
0,A,1000.0,2020-09-01,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,100.07344818115234,0.0,100.24168693203009,99.21244964067832,99.87551357679635,0.0,1159700.0,-0.3685865220688107,0.8944394972207658,159108492185.0,-368.5865220688107,-20500.014850553333,454967.3314170028
1,AAL,2000.0,2020-09-01,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,13.100000381469727,0.0,13.84000015258789,12.65999984741211,12.859999656677246,0.0,72849700.0,-0.869096142687557,0.6297699005040497,159181341885.0,-1738.192285375114,-69622.64943042814,453229.1391316277
2,AAP,3000.0,2020-09-01,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,152.38526916503906,0.0,153.7396743824921,150.4754529886621,151.79088904123293,0.0,634800.0,10.632462956305847,2.5323320660914845,159181976685.0,31897.38886891754,575249.1922815266,485126.5280005452
0,A,1000.0,2020-09-02,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,102.34963989257812,0.0,102.58716141870941,99.42027569085735,99.95468779900301,0.0,1462500.0,-0.3619957108018567,0.9077369793144634,161456304044.0,-361.9957108018567,-20862.01056135519,484764.53228974337
1,AAL,2000.0,2020-09-02,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,13.229999542236328,0.0,13.34000015258789,12.670000076293945,12.9399995803833,0.0,58889600.0,-0.8707372145508085,0.6444698947559242,161515193644.0,-1741.474429101617,-71364.12385952975,483023.05786064174
2,AAP,3000.0,2020-09-02,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,154.0514678955078,0.0,155.47407269049071,151.55701048169266,152.43397269634616,0.0,635600.0,10.644102284637553,2.547218085668865,161515829244.0,31932.306853912658,607181.4991354393,514955.3647145544
0,A,1000.0,2020-09-03,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,98.60877227783203,0.0,102.14182415554436,98.01498350561131,102.02306338092664,0.0,1992800.0,-0.3975095059427,0.9174934155394571,164182996217.0,-397.5095059427,-21259.52006729789,514557.8552086117
1,AAL,2000.0,2020-09-03,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,13.359999656677246,0.0,14.069999694824219,13.029999732971191,13.399999618530273,0.0,86390800.0,-0.8645150999443011,0.6558417646504399,164269387017.0,-1729.0301998886023,-73093.15405941835,512828.82500872307
2,AAP,3000.0,2020-09-03,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,151.20623779296875,0.0,154.48995099264215,150.35852098167194,153.95403208456034,0.0,591100.0,10.317832460975911,2.490259701079398,164269978117.0,30953.497382927733,638134.996518367,543782.3223916508
0,A,1000.0,2020-09-04,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,95.83775329589844,0.0,99.07391474356287,94.66997292385146,99.03432781647807,0.0,1753900.0,-0.3903614605180705,0.8461846109051108,167572514378.0,-390.36146051807054,-21649.88152781596,543391.9609311327
1,AAL,2000.0,2020-09-04,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,13.609999656677246,0.0,13.819999694824219,12.960000038146973,13.649999618530273,0.0,64937000.0,-0.857989162009501,0.585925173162676,167637451378.0,-1715.978324019002,-74809.13238343735,541675.9826071137
2,AAP,3000.0,2020-09-04,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,149.8128662109375,0.0,152.01498819266152,146.89942690740997,151.89806583534653,0.0,589100.0,10.007558412202995,2.3880521756603525,167638040478.0,30022.675236608986,668157.6717549759,571698.6578437226
0,A,1000.0,2020-09-08,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,94.15534210205078,0.0,95.47157899718086,93.77927765362803,95.1153042353346,0.0,1225600.0,-0.3951213303054917,0.7924303328154428,170897593246.0,-395.12133030549165,-22045.00285812145,571303.5365134171
1,AAL,2000.0,2020-09-08,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,13.630000114440918,0.0,14.15999984741211,13.149999618530273,13.359999656677246,0.0,72746000.0,-0.8552392268973122,0.5308521922921858,170970339246.0,-1710.4784537946246,-76519.61083723197,569593.0580596225
2,AAP,3000.0,2020-09-08,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,147.84457397460938,0.0,150.72878239678263,146.97736522020782,148.74101331538012,0.0,1198000.0,9.846997265830451,2.3117814413279856,170971537246.0,29540.99179749135,697698.6635524672,599134.0498571139
3,AAPL,-4000.0,2020-09-08,Apple,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,,111.62918853759766,0.0,117.73406259131941,111.49066683661835,112.74725870946409,0.0,231366600.0,-0.24495579691163571,2.438097071173017,171202903846.0,979.8231876465428,979.8231876465428,600113.8730447604
0,A,1000.0,2020-09-09,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,96.91646575927734,0.0,97.45087789117353,94.86788969555866,95.10540368181248,0.0,954400.0,-0.3622547313158421,0.8076757230488887,174105933605.0,-362.25473131584215,-22407.257589437293,599751.6183134445
1,AAL,2000.0,2020-09-09,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,13.050000190734863,0.0,13.579999923706055,12.800000190734863,13.479999542236328,0.0,79030200.0,-0.8653479562167624,0.5425105737192342,174184963805.0,-1730.6959124335249,-78250.3067496655,598020.922401011
2,AAP,3000.0,2020-09-09,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,150.39749145507812,0.0,151.69342042318934,148.71178168996818,148.71178168996818,0.0,715900.0,10.524711820453165,2.471730614622488,174185679705.0,31574.135461359496,729272.7990138268,629595.0578623705
3,AAPL,-4000.0,2020-09-09,Apple,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,,116.08169555664062,0.0,117.88248528590522,114.04344112375512,116.02233126795211,0.0,176940500.0,-0.2281673421972414,2.6014043880230977,174362620205.0,912.6693687889657,1892.4925564355085,630507.7272311595
0,A,1000.0,2020-09-10,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,97.54985046386719,0.0,99.06401453602297,97.2232639834791,97.8566397058131,0.0,1933200.0,-0.37989999874874764,0.8499570146621694,176708785063.0,-379.89999874874763,-22787.15758818604,630127.8272324107
